,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code_nation,Tokyo_code,Tokyo_estimete_code,Geo_Flag_multi
6357,6357,6357,423332,1351,日本の治安が悪いから@第1ターミナル-in大田区東京都https://t.co/lH2E7sFWV1,2022-07-13_11:50:55,0.0,1.0,0.0,0,1df8c91136c4c140,2329845596,85yade,620.0,101417,人語は喋れません。猫なので。今はGGSTだけ,,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
6401,6401,6401,1047298,1005,I'mat東北本線荒川橋梁in北区/川口市東京都/埼玉県https://t.co/KFnhJD2XQF,2022-07-31_23:52:57,0.0,0.0,0.0,0,03060ba847e52dcd,70329172,HrSk115,2633.0,810164,ｲﾓｲﾓ♡PRINCEです👑☆（ゝω・）v/職業、奴隷。/嬢の玩具/日記帳れす(^q^)ｼﾞｭﾙﾘ🍜/角ﾊｲ濃いめ9%/じゃがいも/P.T.A./Only Japanese/気にしないﾌﾘ♪ｵﾄｺﾉｺ ( ω ) 【Hotspots】蒲田/川崎/鶴見/錦糸町/新小岩/北千住/竹ノ塚/池袋西口/西川口/日暮里/鶯谷,ﾁﾝﾁﾝ電車|дﾟ),東京 北区,city,日本,139.689097,35.731709,139.77079,35.798671,5339,533945,533945,3
6459,6459,6459,51693,737,I'matENEOSCaRes中目黒SSin目黒区東京都https://t.co/w05niAOnm4,2022-07-02_12:57:10,0.0,0.0,0.0,0,451617631d24d98c,2786442307,comet_9822,641.0,74821,𝑁𝑂 𝐴𝑊𝐷 𝑁𝑂 𝐿𝐼𝐹𝐸：𝑆𝐻-𝐴𝑊𝐷，𝑆𝑌𝑀𝑀𝐸𝑇𝑅𝐼𝐶𝐴𝐿 𝐴𝑊𝐷，𝐺𝑅-𝐹𝑂𝑈𝑅,日本 東京,東京 目黒区,city,日本,139.661641,35.600599,139.717749,35.664149,5339,533935,533935,2
6466,6466,6466,302179,139,I'mat福生駅in福生市東京都https://t.co/Dx7JProJEn,2022-07-09_22:59:07,0.0,0.0,1.0,0,632c12d964b5772f,2229062893,5ntr5,1705.0,660825,家に帰るまでが遠足ってとても正鵠を射ていると思います。,福島県猪苗代町,東京 福生市,city,日本,139.31402,35.712604,139.359855,35.754731,5339,533942,533942,2
6495,6495,6495,763874,1306,I'mat天空橋駅in大田区東京都https://t.co/GjLnaplGS2,2022-07-23_13:54:39,0.0,0.0,0.0,0,1df8c91136c4c140,134737581,SaintRealize,418.0,152953,(o・∇・o)TrySail スフィア 小日向箱崎放クラ担当 モバマス(58187781) デレステ(291792760) ミリシタ（N2Y8YAWW） シャニマス(ArdY7emnth) PS4ID:SaintRealize 中日ドラゴンズ 清水エスパルス 格ゲー マジハロ 新ハナビ バーサスリヴァイズ,右足がミューレ沼、左足がアイマス沼,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
6521,6521,6521,896246,1283,メタルフリーキャンペーン！！部分的な金属をセラミックへ変えませんか？都内最安値となっております🎶#新宿きらきら歯科#新宿#歯医者#審美歯科#金属アレルギーhttps://t.co/I2j6k2iiSc,2022-07-27_11:51:53,0.0,0.0,0.0,0,7ee61f505fdfdf5c,1536587250103820288,kira_kira_shika,13.0,148,画像は無修正です🦷🎶⁡ 🔴11月のモニター募集中🔴 ✨審美歯科専門クリニック✨ 東京都新宿三丁目駅C7出口から徒歩1分 口元で印象が変わります!!! 綺麗になりたい方はご連絡ください😁🦷✨⁡ ⁡遠方ok!オンラインカウンセリングok! 公式LINEアカウントは24時間相談可能😊HPはこちらから👇,東京 新宿区3-11-9花菱ビル8F,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
6538,6538,6538,565913,772,I'mat流山おおたかの森S・CFLAPSin流山市千葉県https://t.co/GQl71Lo5pc,2022-07-17_17:57:02,0.0,0.0,0.0,0,b2216c57788fc225,14785766,yoshiyuki_h,652.0,83386,NDロードスター｜Touring、ツーリングルメ｜ワインディング｜山、峠Camp ロドキャン｜Hiking｜Trail Running｜上高地｜奥日光｜筑波山｜F1｜11.13将門ハーフマラソンMetal🔥Feb '23🤘Arch EnemyCoffee☕ Starbucking｜FIT RS GE8（家車,Nagareyama & Noda City｜2拠点生活,千葉 流山市,city,日本,139.874805,35.82752,139.95777,35.91989,5339,533956,533956,2
6588,6588,6588,54450,754,I'matペットの専門店コジマ西新宿店in新宿区東京都https://t.co/7CVeo6nDJt,2022-07-02_14:56:42,0.0,0.0,0.0,0,7ee61f505fdfdf5c,452237712,kei_kudan,2845.0,110330,ハルヒ／ハルキョン／キョンハル。 アイコンは栗福みのる先生（@fukuguri） に頂いたものです。 温泉好きでもあり、転勤を機に九州温泉道の「泉人」称号獲得。,閉鎖空間,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
6596,6596,6596,783007,749,I'matEXPASA海老名上りin海老名市神奈川県https://t.co/OCHNa3ydOK,2022-07-24_03:30:59,0.0,0.0,0.0,0,411f0aa7fce9a8fc,1210902882666475520,watagashi_mail,262.0,28346,@Ami_harpstar,らいちゃん,神奈 海老名市,city,日本,139.368722,35.399985,139.436492,35.477447,5339,533902,533902,2
6620,6620,6620,1035753,744,日下部美愛さんを見に@アトリエファンファーレ東新宿in新宿区東京都https://t.co/nQA0vN3D9R,2022-07-31_15:56:45,0.0,0.0,3.0,0,7ee61f505fdfdf5c,16010583,A_kiyama,1015.0,147566,20↑ 木山茜/木山映名義での文章系同人誌の発行/寄稿 Keep your feet on the ground and keep reaching for the stars. 踊る地蔵に跳ぶ地蔵 髪の長さは気の長さ EはEテレのE ニチアサ、ガールズ×戦士、Eテレ,in the pool,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
6691,6691,6691,1031529,549,I'matテアトルBONBONin中野区東京都https://t.co/yvCs8KFENX,2022-07-31_12:57:53,0.0,0.0,0.0,0,a35b6b4421e1a506,113316631,katuuuyan,326.0,32205,智弁和歌山→日大,日本 東京,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533944,2
6702,6702,6702,1032442,95,並び20人超@雪うさぎ-in世田谷区東京都https://t.co/7uMtYE7P9t,2022-07-31_13:59:34,0.0,0.0,0.0,0,1b0cfebe3424e14f,5584622,vlvt5r,548.0,69804,津々浦々,,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533934,2
6777,6777,6777,454480,1476,I'matNTTロジスコin大田区東京都https://t.co/N3wusg82ND,2022-07-14_09:48:31,0.0,0.0,0.0,0,1df8c91136c4c140,111032239,tarof0131,236.0,46627,文化発信のインフラ作る⁉ ここではオタクなおっさん。PCアニメリン廃寧々彼リトルデーモンコツメカワウソ。お気軽に！腰改造済み110316121016130831151001151005160501160628160714170221170410170921190728201017,東京都中央区潮風のエリア,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
6792,6792,6792,995970,1146,まほさんぽなう@JR東京駅-in千代田区東京都https://t.co/KFJdmaVxl5,2022-07-30_10:54:59,0.0,3.0,0.0,0,28b9063fdce43645,47311735,MahoZ,549.0,420317,身近な話題についてあるがままにつぶやいてますｗ  ∧_∧猫好き  ﾛｳｷｭｰ/ﾄﾞﾗｲﾌﾞ/akiba/銀英伝ｸﾗｽﾀ  vTuber推し(ﾟ∀ﾟ)  ｸﾛﾘﾌﾟはｽﾙｰまたはﾌﾞﾛｯｸ!!!　ｳｪﾌﾞｻｲﾄは欲しいものリストです。よろ♪　ﾏｼｭﾏﾛ→ https://t.co/6cagwQISkg,銀河系地球日本千葉県市川市のどこか,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
6821,6821,6821,291698,825,I'mat西巣鴨駅in豊島区東京都https://t.co/ZfUyNqzEfn,2022-07-09_14:56:24,0.0,0.0,0.0,0,7efb0fd5276fdda5,816097852778631168,NanbuKawasaki,2076.0,111997,主に鉄道が大好きです。週末祝日は鉄道で関東甲静(東京都神奈川県千葉県埼玉県群馬県栃木県茨城県山梨県静岡県伊豆駿東)を移動。 年に数回程鉄道で(愛知県名古屋長野県新潟県新潟福島県宮城県仙台辺りまで)遠征します。たまに(年に数回程) 東京近郊(東京都〜神奈川県を中心)で車でドライブやバイクでツーリングなど行く時もあります。,神奈川県川崎市横浜市東京都他,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,533945,533945,2
6837,6837,6837,548836,240,＃渋谷肉横丁#渋ホル亭本日限定でドリンク#all300円お待ちしております。#生ビール＃サワー#ハイボール是非渋谷で＃二件目お探しのお客様お待ちしております♪＃団体様もお待ちしております。＃渋谷＃渋谷肉横丁＃ちとせ会館＃焼肉＃ホルモン＃ハラミ#飲み放題#激安,2022-07-17_05:55:56,0.0,0.0,0.0,0,f7c22e0cf7b3af2b,1447899673839091716,SBY_okushibu,36.0,1155,・ 渋谷肉横丁 渋家ホルモン亭公式アカウントです! 毎週木曜日ハラミ食べ放題500円やってます。ウーロンハイ100円‼️営業時間全日16時〜翌朝3:30 ・ お問い合わせはDM もしくは ☏ 03-6427-8994 まで!! 渋谷肉横丁 公式サイトはこちら,東京 渋谷区,東京 渋谷区,city,日本,139.661368,35.641564,139.723884,35.692138,5339,533935,533935,4
6886,6886,6886,361302,1455,I'mat伝説のすた丼屋-inつくば市茨城県https://t.co/Z0zF5KprJU,2022-07-11_15:48:12,0.0,0.0,2.0,0,24f07b6d792fa678,207021605,ucchikomachi,1019.0,61926,早瀬走＆チューリップ組仕様チェイサーウマ娘 メジロマックイーン仕様ヤリスハイブリッドバイクはFZ-1最近はウマ娘に夢中ラブライバーでもありプロデューサーでもある ガルパンはいいぞ！,新日暮里,茨城 つくば市,city,日本,139.995787,35.947444,140.173305,36.236812,5339,533977,533977,2
6908,6908,6908,91517,1291,I'mat永福本線料金所in杉並区東京都https://t.co/kVTz2KbDM3,2022-07-03_16:54:36,0.0,0.0,0.0,0,1b0cfebe3424e14f,336964237,strong9percent,1366.0,216189,くるまほしい,ÆON MALL,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533934,2
6959,6959,6959,862846,402,#立ち食いそば@大江戸そばin千代田区東京都https://t.co/0dzeopuqDH,2022-07-26_12:57:55,0.0,0.0,1.0,0,28b9063fdce43645,2933121727,TamaFutako,1005.0,123827,鉄道をメインにクイズやコスプレ撮影などとにかく多趣味です。QMA・QKnockSt登録名：エフテー,東京都町田市,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
7032,7032,7032,704698,1351,千葉県が新型コロナの検査キットの配布を再開した。濃厚接触者や、軽症で重症化リスクの低い人を対象にした検査だ。船橋市内は発熱外来もかかりつけ医も一杯で受診が難しくなっている。こちらの利用もご検討を。https://t.co/tTfviwAJVf,2022-07-21_19:53:56,5.0,0.0,12.0,0,336251fac4207ae3,487227195,IwaiRenna,1531.0,820,日本共産党の船橋市議会議員（9期目)です。だれもが人間らしく生きられる社会にしたい。三番瀬の自然環境を守りたい。困った時は一人で悩まないでご相談を。,,千葉 船橋市,city,日本,139.938893,35.663842,140.089631,35.799541,5339,533937,533937,2
7112,7112,7112,724313,972,I'mat新宿駅in新宿区東京都https://t.co/X6JW9LPSjc,2022-07-22_09:53:08,0.0,0.0,0.0,0,7ee61f505fdfdf5c,233158153,publist,983.0,132350,ブライダルフォトグラファー。カレー食べて、ネコもふもふ。,tokyo,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
7125,7125,7125,697823,74,I'mat秋葉原Zest-in千代田区東京都https://t.co/yrQ0NO7PMR,2022-07-21_15:59:21,0.0,0.0,0.0,0,28b9063fdce43645,2291052799,broken_turbine,534.0,105993,🦄小林夢叶ちゃん🦄( #ゆめもぐ @1003_yumeka ) 🧸星凪桃佳ちゃん🍇 #ももりん甘やかし隊 ( @senamomoka421 )しえる( @Gran_Ciel_0320 )とは濱田菜々( @hamada_nanana ),,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
7161,7161,7161,520388,1274,数量限定でモーニングのパン「ローブパン」に出来た@コメダ珈琲店-in台東区東京都https://t.co/gV6bLaKhMX,2022-07-16_08:52:50,0.0,0.0,2.0,0,32049a95db695cb8,2596437103,nekomimi_sonya,2298.0,39795,そら駅レジェマス✈ / 神谷奈緒🅿️ /  #電子レンジRemix 系YouTuber👨‍🍳 /おでかけすると頻繁にﾂｲｰﾄします🕊 →@ekimemo_mobot @ekimemo_sora,19/3/8;そら駅レジェンドマスター就任,東京 台東区,city,日本,139.762233,35.694775,139.809743,35.731637,5339,533946,533946,2
7181,7181,7181,685824,696,各駅停車、新宿行き、2056号車※8両編成@相模大野駅-in相模原市神奈川県https://t.co/pUDmqDTFkj,2022-07-21_06:54:49,0.0,0.0,0.0,0,bc892a7922752d1a,118079454,yosh_kudou800,2182.0,403424,JR東日本/小田急/相鉄/神奈中/プリキュア/鹿児島/ベイスターズ/毒男。やや右。リツイート多め。※0ツイ垢・エロ関係リストイン・不毛のク○リプはブロック。※未知の鍵垢はフォロー削除します。※エフコレ（ファイターズアプリ）ID:18405208,神奈川県藤沢市,神奈 相模原市 南区,city,日本,139.364743004843,35.4918459997067,139.457549998944,35.5464347766413,5339,533912,533912,2
7190,7190,7190,118898,377,さて、気晴らしにとっとと出かけないと@千歳船橋駅-in世田谷区東京都https://t.co/60Wmoq6zP5,2022-07-04_12:58:05,0.0,0.0,0.0,0,1b0cfebe3424e14f,205278010,chikuwa328,2758.0,234440,「POS・CCT Lab.」というサークルの代表です。 いろいろな場所に出没していろいろなことを呟いています。 主に鉄道/バス/POS/決済端末/鉄道むすめ（石山ともか・楚原れんげ他）/街の萌えキャラ/ユーフォ/恋アス/紙オムツ/パンツなど…Swarmもどうぞ！,せたがや,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533934,2
7304,7304,7304,385944,426,市の検診で糖尿病判明した人向けの教室に参加しているなう。意識高めるため頑張る🥦@伊勢原市役所-in伊勢原市神奈川県https://t.co/ANFftmYObs,2022-07-12_09:56:29,1.0,0.0,10.0,0,654aeeaf5499572f,286557246,Miemie1313,2953.0,271168,#えだのん #枝野ネロ CV : #枝野幸男 https://t.co/spobbjfeCT (ツイフィール) https://t.co/w73rRP6bvW (ツイログ) らぶ → #ミームトーキョー #RAMMSTEIN 治療ちう → #2型糖尿病 #高血圧症 #過多月経,Kanagawa,神奈 伊勢原市,city,日本,139.229855,35.369401,139.357541,35.447183,5339,533901,533901,2
7322,7322,7322,583864,346,I'mat新宿駅in新宿区東京都https://t.co/9ZzUuGI4yu,2022-07-18_06:57:22,0.0,0.0,0.0,0,7ee61f505fdfdf5c,216393703,YNJIRO,661.0,82909,Just for my lifelogging,Tokyo,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
7355,7355,7355,665641,333,I'matサロン・ド・ユー大森ベルポート店in品川区東京都https://t.co/aKDaht1ICO,2022-07-20_16:57:43,0.0,0.0,0.0,0,4ad3383e25ac98d9,12208102,mzkpp,85.0,5672,カメラ機材一式をCanonからSONYへ移行しました。ZV1FX-3A74にa 、GoPro HERO9とHERO10。最近は動画ばかりを撮ってます。クルマはBoxster SからCayman GTS へ乗り換え、袖ヶ浦FRWを走ってます。,東京都品川区,東京 品川区,city,日本,139.695191,35.584544,139.774255,35.641576,5339,533935,533935,2
7440,7440,7440,407244,679,いっぱい写真あるから全部載せる。白くまはセブン2店目で買った。どっちのセブンにも十勝飲むヨーグルトおそ松さんコラボのやつは売ってなかったのだ。2枚目は外回り中に撮ったやつ。雨すごかった。3枚目は花小金井で撮ったやつ。雨凄かったもんね。4枚目は帰ってきてから。都民共済入る予定無い。https://t.co/4F4Qsd8pBd,2022-07-13_00:48:43,0.0,0.0,0.0,0,dee4362fa7f11785,2953098450,koutanotyannner,13683.0,104337,#相互フォロー／ラフピー3期生。リプ返すけど通知いかない事あるから必ず返信欲しい人はDMでお願い。／段位(太鼓の達人)：ソライロ赤五段、モモイロ～レッド赤六段、イエロー〜ニジイロ2020金九段、2021金九段(全良361譜面、☆10:4譜面)／その他：SEGA(ゲキチュウマイ)、KONAMI(DDRポップンギタドラ)等,東京 小平市,東京 小平市,city,日本,139.422722,35.708232,139.524729,35.746162,5339,533943,533943,2
7453,7453,7453,317972,234,I'mat下北沢駅in世田谷区東京都https://t.co/LeECQXKIv0,2022-07-10_09:59:03,0.0,0.0,1.0,0,1b0cfebe3424e14f,1104973007137648646,yog_hnd,319.0,78961,＜@jiemei_near＞好🐻‍❄️,にあち,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533934,2
