,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code,estimate_code,Geo_Flag_multi,bun
623,20115,20115,726,夏権広島県大会　準決勝戦は、広島ホームテレビで、午前9時55分より中継放送が、あります。#三次市#甲奴町#近大福山#盈進#夏権#広島ホームテレビ #明賀風太 #スピードスター,2022-07-26_08:54:09,0.0,0.0,5.0,0,2179b98c711f3b12,824473190839709696,yspnakakuboten,584.0,8887,カーター球場より車で信号にかからなければ３分　広島県三次市甲奴町にある手作り弁当とお好み焼きが美味しいコンビニ　Yショップ中久保店の店長です.新庄→駒大→広電S→現在　野球経験なし ですが、高校野球、大学野球、社会人野球のファンです。カープは広島県人の生活レベルで語れます。肩書は、酔いたん坊のロックンローラーです。,広島 三次市　甲奴町　梶田,広島 三次市,city,日本,132.633316,34.604994,133.109609,35.004832,5132,5132,2,['広島県三次市']
625,20206,20206,1434,今日は久しぶりに全員行けた！ツーマンとか対バンで相手さん見てもちろんすごいなぁって思うんだけど、でも最後は「やっぱりNANIMONOさんが一番だな！」って思えるのってすごいと思う！それだけ魅力がいっぱい詰まったグループになったよね😊応援してて楽しい←もう沼#NANIMONO #東名阪ツアー #大阪 https://t.co/dNzSduONuu,2022-07-30_00:43:34,0.0,0.0,16.0,0,4d1f7bf488219a63,1132183683446628352,ka_kenta2,722.0,52449,★アイドルヲタ、DDです。推し→AKB48（大森美優、岡部麟、小田えりな）、NGT48（西潟茉莉奈、對馬優菜子、小熊倫実）、荻野由佳、山田野絵、兼行凜、太田奈緒、かざり、涼本奈緒、伊石真由、NANIMONO（主にゆま、ぷりん、りんか様：TAKARAMONOの最年長）(←New!),NANIMONOさんち,大阪 大阪市 中央区,city,日本,135.500088000121,34.6607630025342,135.539366997093,34.692490004886,5135,5135,2,['ツーマン大阪']
626,20267,20267,615,沖縄県那覇市与儀にあるスマホの困った事をサポートをするお店📱ユニーク・ライフです✨今回はiPhoneの電卓を使用する際の便利機能を紹介します😎フォロー＆リツイート☺️💡してくれたら嬉しいです✨#沖縄県　#那覇市　#与儀　#スマホ#iPhone https://t.co/Ge4GvlWjRy,2022-07-11_14:55:11,0.0,0.0,0.0,0,853d93b16aeee55c,1534110917189042176,uniquelifenaha,41.0,40,ユニーク・ライフ公式です！ スマホに関するお困り事のサポート📱をしています☺️・設定代行 ・スマホトラブル診断 etc… ㅤ 例えばこんな内容を解決しています！ ▪︎電話帳を移行したい… ▪︎電話やLINEが急に出来なくなった💦 など！お気軽にご来店下さい💪営業時間11-19時,沖縄県那覇市与儀,沖縄 那覇市,city,日本,127.636449,26.176404,127.73876,26.246129,3927,3927,2,['沖縄県那覇市与儀那覇市']
628,20366,20366,355,I'm at JR 池袋駅 in 豊島区 東京都 https://t.co/yX4YDxZy7V,2022-07-16_10:58:22,0.0,0.0,0.0,0,7efb0fd5276fdda5,452082122,Makita334,796.0,231162,帝国臣民です ○●○○●●○○●●●○○●○○○○●●○,大橋高校,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,5339,2,['豊島区東京都']
630,20445,20445,844,カツオ中落ち入荷‼️秒速で売れ切れになる、中落ち👈👈皆さん早い物勝ちですよ〜😋ご注文ご予約承ります🙇‍♂️取り置き出来ます‼️龍鮮魚店浜松市北区三ヶ日町下尾奈1467#龍鮮魚店　#鮮魚店　#浜松市　#湖西市　#豊川市　#豊橋市　#浜名湖　#奥浜名湖　#三ヶ日町　#尾奈駅  #三ヶ日 #鮮魚 https://t.co/MAt3Nb0SdC,2022-07-08_10:53:37,0.0,1.0,4.0,0,f79139ae68916911,1487751818830516224,ryusengyoten,287.0,1140,よろしくお願いします,静岡県浜松市北区三ヶ日町下尾奈1467,静岡 北区,city,日本,137.48698,34.751579,137.762104,34.972012,5237,5237,7,['浜松市北区三ヶ日町湖西市豊川市豊橋市浜名湖浜名湖三ヶ日町']
631,20446,20446,1064,I'm at 町家cafe ASIAN in 高岡市 富山県 https://t.co/33ZwB9vzjL,2022-07-18_19:55:54,0.0,0.0,0.0,0,b3fba14b40a08bf3,973269024871145472,Miya_akari,312.0,43606,みやです。不定期で呟きます。旅行/鉄道/ゆるゆり/いきものがかり,,富山 高岡市,city,日本,136.833418,36.656056,137.104143,36.829476,5436,5436,2,['高岡市富山県']
632,20452,20452,285,いえーい明日朝出勤 (@ カプセル＆サウナ ニュージャパンEX in 広島市 広島県) https://t.co/eKMpwyiqLW,2022-07-01_03:47:55,0.0,0.0,1.0,0,ef5801a1b50742a9,144035106,Remily7588,856.0,297883,Punk Poker Clubでポーカー勉強中　　DM-銀ネ ポ-50クリア6曲 中伝　Ｖ沼　アイマスハマってました,ちくわでした,広島 広島市 中区,city,日本,132.424255995202,34.3528589947015,132.473647993795,34.4185420047083,5132,5132,2,['明日朝広島市 広島県']
633,20465,20465,3,"https://t.co/7AomxsvL7Nプロデュースさせて頂いた浪江町請戸漁港が誇る稀少な高級魚「""海のプラチナ""　しらうお」、お陰様で既に売切れ間近。この取組で、風評が厳しいと言われる福島の水産業でも、しっかり価値を伝えればきちんと評価され、よい価格で売れるということを証明できればと思います。",2022-07-22_22:59:57,34.0,0.0,89.0,1,3fe8eb88bc340393,1080292684126838784,daiju_takahashi,3037.0,1538,東北の食のプロデュースと福島沿岸地域のまちづくり #サヴァ缶 は累計販売1千万缶30億円超。 職歴: 外務省/外交官 ⇒ マッキンゼー ⇒ Oisix香港/Oisix上海代表 ⇒ #東の食の会 専務理事; NoMAラボ代表; なみえ星降る農園プロデューサー; 米国Purple Carrot取締役,震災10年を機に「ゼロになった町」福島県浪江町に移住,福島 浪江町,city,日本,140.683713,37.419657,141.045863,37.614749,5640,5640,2,['浪江町請戸福島']
634,20475,20475,118,今日は休みだったので家探しに👀色々見ながらしっかりとリラックスできる環境づくりのためにちゃんと選んでいきたいと思います✌🏻そのあとは2日連続ディクソンと夜ご飯に笑佐世保のご飯屋さん色々探検して行こう〜#長崎ヴェルカ#佐世保市,2022-07-11_22:59:12,6.0,1.0,258.0,3,33dba1ee51cd86be,448762131,Alley_oop12,2535.0,4410,東京都府中市出身のプロバスケットボール選手/國學院久我山高校-青山学院大学-熊本ヴォルターズ-長崎ヴェルカ/アメリカと日本のハーフ/ バスケしてない時は大体ゲームしてます/#27 /#Bリーグ/#バスケットボール選手/ #Shoehurry/#マーベル/#MCU/ マーベル沼は深い、、、,Japanland,長崎 佐世保市,city,日本,129.057956,33.050103,129.873028,33.34261,4929,4929,2,['笑佐世保佐世保市']
635,20498,20498,238,I'm at マックスバリュ 別府上原店 in 別府市 大分県 https://t.co/DdsZDcsIYE https://t.co/X2iV6FcV0B,2022-07-27_19:58:51,0.0,0.0,1.0,0,4ad194c695163a28,204332636,beauty_honesty,318.0,82891,アーニーはアメリカンコッカースパニエル×ビーグルのミックス犬 2008/6/10に生まれたよ！14kgの男 大きなロングトーンで響き渡る声が自慢なのさ！,oita,大分 別府市,city,日本,131.37813,33.223831,131.520966,33.354648,4931,4931,2,['別府市大分県']
636,20528,20528,1463,稲佐山展望台へは、市街地から直でロープウェイで上がることも可能です！夜はまさに百万ドルの夜景が眺められます！そして秋には新幹線も開業します😆展望レストランで休憩☕完全キャッシュレス、QRコード注文方式、名物稲佐山トルコライスや長崎県産の肉や魚料理も頂けます！(予約可能) https://t.co/teEeJMSVKD,2022-07-27_17:52:00,0.0,0.0,3.0,0,07d9f3334b084001,120117129,wadaiko_zokkey,729.0,69360,和太鼓、野球、旅行好きのゾッキーです。ここでは愚痴や毒舌、下ネタが多いですがご容赦を。⚽はジュビロ磐田、⚾では広島カープを応援。2019年8月からタクシー運転手に復帰。最近は広島弁があまり出ない😰常に本音で口の聞き方はチョー怖い＆悪いので注意⚠最近は仕事で悪い事ばかりなので、常にイライラ状態💢極度の女性嫌い🙅,日本国神奈川県横浜市および山陽本線瀬野駅,稲佐山展望台,poi,日本,129.8495551785902,32.75269415646742,129.8495551785902,32.75269415646742,4929,4929,2,['稲佐山トルコライス長崎県']
637,20572,20572,821,新型コロナ感染３歳児死亡、静岡｜愛媛新聞ONLINE - 愛媛新聞 https://t.co/vbMMbhgoLm #静岡県 #静岡県東部 #沼津市 https://t.co/yyKFPtmSQ2,2022-07-29_02:31:09,0.0,0.0,0.0,0,fc749c5708ec59e3,212622887,Shizu_East_News,20848.0,306588,静岡県東部エリアの主要ニュースを配信します。,,静岡 沼津市,city,日本,138.752701,34.93895,138.924271,35.219331,5238,5238,2,['静岡県静岡県']
638,20577,20577,949,I'm at しまなみ海道 (西瀬戸自動車道) in 尾道市/今治市 広島県/愛媛県 https://t.co/TihksKtuu6,2022-07-17_17:56:23,0.0,0.0,0.0,0,51ed8cc2a648d8af,402666687,urilou,723.0,211923,お昼寝したり、お出かけしたりします,炬燵,広島 尾道市,city,日本,133.051172,34.255968,133.296953,34.572788,5133,5133,3,['尾道市今治市広島県']
640,20607,20607,843,おはようございます。今朝の山古志から。。。2022/07/07 撮影。#雲海 #山霧 #山のある風景 #山古志 #長岡市 #新潟県 #seaofclouds #mountainphotography #landscapephotography #japan_morning_view #ig_clouds #ig_mountains #ig_nippon #新潟旅マグ #ばっかいいね新潟 #広がり同盟 #wu_japan https://t.co/5SOm0uxnlC,2022-07-07_08:54:04,1.0,0.0,5.0,0,9592a474e4fe18ab,124433451,yuske0817,95.0,3760,アニメ♡アニメはロマン！写真♡地元、魚沼の風景写真upします(^^♪アニメ愛好者の皆さん、写真愛好者の皆さん、よろしくです！,新潟県,新潟 魚沼市,city,日本,138.835319,36.940534,139.260081,37.41378,5538,5538,3,['山古志長岡市新潟県']
643,20680,20680,237,おはようございます　明石店です！あの人気のLEDランタンを条件付きで8/1限定販売しちゃいます！！詳しくはスタッフまで！！#フィールドセブン #FIELDSEVEN7 #兵庫県　#明石市#キャンプ　#アウトドア#ゴールゼロ　#GOALZERO https://t.co/AFFGDIBqnh,2022-07-30_11:59:01,1.0,0.0,11.0,0,54975d00b0f89437,1230447564350087168,FIELDSEVEN7,3088.0,4548,R2.2.22開業。加古川市に5店舗目11月OPEN🎉 『わざわざ不便なFIELDライフをもっと楽しむ』をモットーとするアウトドアライフ専門店です。 お気軽にフォローお願いします😊 YouTube▶︎ https://t.co/5GPH3xGk7R,兵庫県明石市茶園場町1-20 ,兵庫 明石市,city,日本,134.862752,34.640094,135.032558,34.725779,5134,5134,2,['兵庫県明石市']
644,20719,20719,1058,環状線1周 (@ 天王寺駅 in 大阪市 大阪府) https://t.co/nLhJChKPwb,2022-07-23_21:55:29,0.0,0.0,0.0,0,3e19cd9d7fa09d25,1384390032857784323,Kojimachi0529,288.0,10499,薬高1δ→2F こうじまち マチメッコ まちこ,越路町→さいたま市→松戸市,大阪 大阪市 天王寺区,city,日本,135.510578000507,34.6442140024937,135.537653995661,34.67314299485,5135,5135,2,['大阪市大阪府']
645,20726,20726,153,#高知市セメント落下#高知市仁井田11時過ぎに高知市仁井田の市道を走行中、４tダンプの荷台からtパックのセメント１袋が傾いて、大量のセメントが漏れ落ちて道路に散乱した模様。車が火山灰を被ったようやから洗車したけど、エンジンルームまでセメントで真っ白やないか！どないしてくれるんや！,2022-07-26_17:59:06,0.0,1.0,20.0,0,987dcf109497521b,1475019787004956678,michi99971543,537.0,1617,徳島ヴォルティスの勝利が元気の源です。 勝ち点３が明日への活力です。コーヒールンバが大好きです。 成長があるから、楽しみが有ります。前向きに応援させて頂きます。　無言フォローお許しください。 よろしくお願い致します。,,高知 高知市,city,日本,133.394215,33.459289,133.625495,33.681402,5033,5033,2,['高知市仁井田11時高知市仁井田']
646,20752,20752,22,先日、五郎さんが岐阜に帰って来た時は､善応寺にお墓参りに寄れたのかなぁ♪#野口五郎　#美濃市 https://t.co/lR5zYvV0pJ,2022-07-16_12:59:51,7.0,1.0,57.0,0,42d2834bb25b26b7,3768200126,YNSA_kawano,277.0,1481,身体の辛い｢痛み｣.頭痛.脳疾患による後遺症.自律神経失調症.精神疾患.更年期障害等にYNSA療法が効きます。YNSA山元式新頭針療法学会の認定治療師(岐阜県唯一)です。土曜午後.日曜休み/交通事故.自賠責治療/ #YNSA #山元敏勝 /♫長唄杵勝会.杵屋勝拓哉・勝哉師/🍏野口五郎さん,岐阜県美濃市,岐阜 美濃市,city,日本,136.838413,35.510293,136.979066,35.652427,5336,5336,2,['岐阜0pJ']
647,20765,20765,154,すいてる (@ 綱島源泉 湯けむりの庄 - @tsunashima2 in Yokohama Kanagawa) https://t.co/o768cS08SD,2022-07-19_14:58:39,0.0,0.0,2.0,0,dded92a2db180dd1,882396626349735936,gekko_vdj,3354.0,106850,平塚の武器商人。山梨大学DJサークルBouncY2代目代表。リアニ公募優勝。自宅にNXS2置いてDJ配信してます。VJはresolume使い。DTMはableton あにパレ!! / たてあに / First Fantasy /Back 2 Bellforest / サガアニ / Project Sunrise,湘南,神奈 横浜市 港北区,city,日本,139.583854994068,35.4870339942359,139.659928003165,35.5600030047888,5339,5339,2,['綱島湯けむり']
648,20802,20802,150,2158 天神北ランプ流出、福岡市街地へ,2022-07-18_21:59:18,0.0,1.0,1.0,0,f62cf04248a8314b,4574052734,hot_river252,395.0,101209,成人済　のりもの6：🐴3：その他1,,福岡 福岡市 中央区,city,日本,130.35862799508,33.5497949958124,130.417270994346,33.6096650033246,5030,5030,2,['2158 天神北ランプ流出福岡']
649,20807,20807,606,今日は午前中で疲れきった…早朝からランクルの生地に出向き、既に神奈川戻りだが、早く家に帰って寝たい。眠いラジオで聞いたけど、WHOの発表で、日本がコロナの感染率が世界No.1になったそうだ。ほぉ…,2022-07-28_13:55:01,0.0,0.0,0.0,0,6856a6b23273646a,222707229,Club_RyonRyon,64.0,9996,クレー射撃@リアルガンナー歴10年以上 →beretta DT10 黒トラ Remington887 釣り@まぐろ ぶり まだい ホーム 小田原漁港 JET-SKIは2018引退 大型Rライダー  唯一の財産は友人と健康である（笑） そして2次元OTKと現実のハザマで生きてます (笑),JAPAN,神奈 小田原市,city,日本,139.059859,35.177945,139.238383,35.33009,5239,5239,2,['神奈川日本']
650,20818,20818,1211,良く効いてた (@ 大阪難波駅 in 大阪市 大阪府) https://t.co/gLtjRG0KrF,2022-07-11_10:49:54,0.0,0.0,0.0,0,4d1f7bf488219a63,139918909,katohdensuke,146.0,38788,音楽を聴きながら、だらだら走るのが好きなオヤジです。,兵庫県加東市,大阪 大阪市 中央区,city,日本,135.500088000121,34.6607630025342,135.539366997093,34.692490004886,5135,5135,2,['大阪市大阪府']
653,20833,20833,734,で…アナウンスに従い、2番のりばにやって来た。入線はまだみたいで…向こう5番のりばに福井からの(と思われる)1時間以上遅れた金沢行きが到着してた。 (@ JR 1-2番線ホーム in 金沢市 石川県) https://t.co/gF21oKQWUY https://t.co/WsMn7Dtbzn,2022-07-03_23:53:59,0.0,1.0,0.0,0,694237d7ee8cea33,967559446313357312,fancy_hanairoca,461.0,22994,キャッシュレス(クレジットカード、電子マネー、QRコード、デビットカードやプリペイドカード等)を中心に、swarm/foursquare、働き方/ブラック企業、Instagramなど…あと少しだけ花いろ関係も,北陸？,石川 金沢市,city,日本,136.556974,36.338161,136.817258,36.674093,5436,5436,3,['福井金沢金沢市 石川県']
